"N° Bon","Référence élément distribué","Libellé type de flux","Date de création","Date de 1ère prise","Date de remise","Nb de colis contenus","Gare de départ","Gare de destination","Délai de distribution","Délai de livraison","Statut","Autre identifiant","A l'attention de","Informations","Date clôture","Date dernière position","Gare dernière position","SPEEDUP","SITECREATION","SITEDEPOSE","TOURNEE","NBUM"
"59131","LC*00058069","SPEED UP","11/01/2017 15:18:59","11/01/2017 15:47:56","11/01/2017 15:49:51","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","2","30","Remis","","","","11/01/2017 15:19:04","11/01/2017 15:49:51","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10380","2","1","",""
"59219","LC*00058157","SPEED UP","11/01/2017 15:56:23","11/01/2017 15:59:24","11/01/2017 16:13:05","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","14","17","Remis","","","","11/01/2017 15:56:31","11/01/2017 16:13:05","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10380","2","1","",""
"59285","LC*00058223","SPEED UP","11/01/2017 16:36:16","11/01/2017 17:17:06","12/01/2017 10:27:54","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1030","1071","Remis","","","","11/01/2017 16:36:21","12/01/2017 10:27:54","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10324","2","2","",""
"59289","LC*00058227","SPEED UP","11/01/2017 16:39:45","11/01/2017 17:16:48","12/01/2017 10:27:55","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1031","1067","Remis","","","","11/01/2017 16:40:05","12/01/2017 10:27:55","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10323","2","2","",""
"59321","LC*00058259","SPEED UP","11/01/2017 17:22:46","12/01/2017 12:44:32","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","109277","110439","En transit","","","","11/01/2017 17:22:58","12/01/2017 12:45:44","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10355","3","2","T_ENLEVEMENT",""
"59417","LC*00058341","SPEED UP","12/01/2017 07:56:04","12/01/2017 10:07:52","12/01/2017 12:44:27","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAG15IGA1 /                                     G1 - MPP DAUPHIN - ARRIVEE","157","288","Remis","","MARTINI","","12/01/2017 07:56:12","12/01/2017 12:44:27","MAG15IGA6 /                                     POD + DEBORD & TRANSMISSIONS - G1 - DAUPHIN  - ARRIVEE","10375","3","1","",""
"59418","LC*00058342","SPEED UP","12/01/2017 08:06:24","12/01/2017 10:07:55","12/01/2017 15:18:40","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAB12CTA1 /                                     A4 - POUTRE QUEUE","311","432","Remis","","GOMEZ","","12/01/2017 08:06:33","12/01/2017 15:18:40","MAB12CTA1 /                                     A4 - POUTRE QUEUE","10397","3","1","",""
"59421","LC*00058345","SPEED UP","12/01/2017 08:09:43","12/01/2017 10:08:13","12/01/2017 11:57:55","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","109","228","Remis","","MATTEOLI","","12/01/2017 08:09:51","12/01/2017 11:57:55","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10392","3","1","",""
"59423","LC*00058347","SPEED UP","12/01/2017 08:20:15","12/01/2017 10:08:00","12/01/2017 12:50:03","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","162","270","Remis","","BERTRAND","","12/01/2017 08:20:24","12/01/2017 12:50:03","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10399","3","1","",""
"59424","LC*00058348","SPEED UP","12/01/2017 08:22:30","12/01/2017 10:08:04","12/01/2017 11:51:41","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAR15BGA1 /                                     W11 - EC 175 BULK - ARRIVEE","103","209","Remis","","GUILLEN","","12/01/2017 08:22:38","12/01/2017 11:51:41","MAR15BGA1 /                                     W11 - EC 175 BULK - ARRIVEE","10393","3","1","",""
"59451","LC*00058375","SPEED UP","12/01/2017 09:02:48","","","1","MAD14MGD1 /                                     LES AIRES - DEPART","MAT11ZGAM /                                     R7 - EXPEDITIONS - MONOCOLIS - ARRIVEE","0","109498","Cloturé","FTD 400884","","","12/01/2017 09:03:12","12/01/2017 09:03:12","MAD14MGD1 /                                     LES AIRES - DEPART","10398","2","1","",""
"59548","LC*00058471","SPEED UP","12/01/2017 10:11:22","12/01/2017 12:44:29","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","109277","109430","En transit","","","","12/01/2017 10:11:33","12/01/2017 12:45:46","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10344","3","2","T_ENLEVEMENT",""
"59585","LC*00058508","SPEED UP","12/01/2017 10:35:06","12/01/2017 12:44:28","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","109277","109406","En transit","","","","12/01/2017 10:35:22","12/01/2017 12:45:49","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10323","3","2","T_ENLEVEMENT",""
"59595","LC*00058518","SPEED UP","12/01/2017 10:39:24","12/01/2017 12:44:22","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","109277","109402","En transit","","","","12/01/2017 10:39:41","12/01/2017 12:45:51","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10324","3","2","T_ENLEVEMENT",""
"59720","LC*00058643","SPEED UP","12/01/2017 12:02:28","12/01/2017 12:09:23","12/01/2017 13:04:29","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","55","62","Remis","","","","12/01/2017 12:02:42","12/01/2017 13:04:29","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10403","2","2","",""
"59754","LC*00058677","SPEED UP","12/01/2017 12:31:08","12/01/2017 14:35:28","","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","ES10MGA1 /                                     ES MP ESPAGNE - ARRIVEE","109166","109290","En transit","10412","","","12/01/2017 12:31:22","12/01/2017 16:12:04","FLI08ZGAD /                                     CROSSDOCK SHUTTLE","10412","2","1","",""
"59788","LC*00058711","SPEED UP","12/01/2017 13:00:44","12/01/2017 14:08:04","12/01/2017 14:09:16","1","MAS11MGD2 /                                     R7 - 5 PH - DEPART","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","1","68","Remis","","","","12/01/2017 13:01:00","12/01/2017 14:09:16","MAT11ZGAL /                                     R7 - EXPEDITIONS - PROGRAMMES - ARRIVEE","10414","2","1","",""
"59794","LC*00058717","SPEED UP","12/01/2017 13:09:48","12/01/2017 14:17:29","12/01/2017 14:18:15","3","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","68","Remis","10411","","","12/01/2017 13:10:12","12/01/2017 14:18:15","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10411","2","1","",""
"59860","LC*00058783","SPEED UP","12/01/2017 14:35:51","13/01/2017 09:44:28","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","108017","109165","En transit","","","","12/01/2017 14:36:02","13/01/2017 09:44:35","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10403","3","2","T_ENLEVEMENT",""
"59866","LC*00058789","SPEED UP","12/01/2017 14:38:55","12/01/2017 16:27:16","13/01/2017 11:47:30","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","1160","1269","Remis","","","","12/01/2017 14:38:59","13/01/2017 11:47:30","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10370","3","1","",""
"59867","LC*00058790","SPEED UP","12/01/2017 14:39:09","12/01/2017 15:06:33","12/01/2017 15:07:26","3","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","1","28","Remis","","","","12/01/2017 14:39:32","12/01/2017 15:07:26","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10411","2","1","",""
"59954","LC*00058877","SPEED UP","12/01/2017 15:06:45","12/01/2017 15:14:01","12/01/2017 16:08:51","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","54","61","Remis","SPEED UP 10414","","","12/01/2017 15:07:07","12/01/2017 16:08:51","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","SPEED UP 10414","2","1","",""
"59958","LC*00058881","SPEED UP","12/01/2017 15:09:07","12/01/2017 15:16:55","12/01/2017 15:17:16","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","8","Remis","","","","12/01/2017 15:09:11","12/01/2017 15:17:16","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10409","2","1","",""
"59960","LC*00058883","SPEED UP","12/01/2017 15:10:22","12/01/2017 15:16:53","12/01/2017 15:17:15","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","7","Remis","","","","12/01/2017 15:10:28","12/01/2017 15:17:15","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10410","2","1","",""
"59965","LC*00058888","SPEED UP","12/01/2017 15:12:16","12/01/2017 15:16:52","12/01/2017 15:17:14","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","5","Remis","","","","12/01/2017 15:12:21","12/01/2017 15:17:14","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10407","2","1","",""
"59968","LC*00058891","SPEED UP","12/01/2017 15:13:38","12/01/2017 15:16:56","12/01/2017 15:17:17","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","1","4","Remis","","","","12/01/2017 15:13:42","12/01/2017 15:17:17","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10408","2","1","",""
"59969","LC*00058892","SPEED UP","12/01/2017 15:14:42","12/01/2017 15:14:57","12/01/2017 15:17:18","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA6 /                                     R7 - MPC [8] HL - ARRIVEE","3","3","Remis","","","","12/01/2017 15:14:47","12/01/2017 15:17:18","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10413","2","1","",""
"59986","LC*00058909","SPEED UP","12/01/2017 15:27:26","12/01/2017 16:08:20","12/01/2017 16:29:38","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","21","62","Remis","","","","12/01/2017 15:27:36","12/01/2017 16:29:38","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10413","2","1","",""
"59993","LC*00058916","SPEED UP","12/01/2017 15:31:47","12/01/2017 16:08:21","12/01/2017 16:29:39","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","21","58","Remis","","","","12/01/2017 15:31:57","12/01/2017 16:29:39","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10407","2","1","",""
"59998","LC*00058921","SPEED UP","12/01/2017 15:36:46","12/01/2017 16:08:22","12/01/2017 16:29:40","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","21","52","Remis","","","","12/01/2017 15:37:06","12/01/2017 16:29:40","MAP14CTA1 /                                     ARRIVEE - V3 CAP CANAILLE - T1 - SAS","10409","2","1","",""
"60003","LC*00058926","SPEED UP","12/01/2017 15:37:56","13/01/2017 13:28:11","13/01/2017 16:46:38","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","198","1508","Remis","","","","12/01/2017 15:38:22","13/01/2017 16:46:38","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10386","3","3","",""
"60031","LC*00058954","SPEED UP","12/01/2017 15:50:03","13/01/2017 13:27:51","13/01/2017 16:46:42","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","199","1496","Remis","","","","12/01/2017 15:50:08","13/01/2017 16:46:42","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10385","3","1","",""
"60043","LC*00058966","SPEED UP","12/01/2017 15:59:27","","12/01/2017 16:52:53","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","53","Remis","","","","12/01/2017 15:59:47","12/01/2017 16:52:53","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10420","2","1","",""
"60048","LC*00058971","SPEED UP","12/01/2017 16:03:37","","12/01/2017 16:52:21","1","MAT11ZGAD /                                     R7 - GUICHET - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","49","Remis","","","","12/01/2017 16:03:51","12/01/2017 16:52:21","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","10419","2","1","",""
"60050","LC*00058973","SPEED UP","12/01/2017 16:05:05","13/01/2017 13:28:15","13/01/2017 16:46:41","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","198","1481","Remis","","","","12/01/2017 16:05:10","13/01/2017 16:46:41","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10389","3","1","",""
"60063","LC*00058986","SPEED UP","12/01/2017 16:09:29","13/01/2017 13:27:50","13/01/2017 16:46:40","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","199","1477","Remis","","","","12/01/2017 16:09:34","13/01/2017 16:46:40","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10391","3","1","",""
"60069","LC*00058992","SPEED UP","12/01/2017 16:16:29","13/01/2017 09:44:29","","1","FLA13ZGD1 /                                     FL - SHUTTLE DEPARTURE","ALB01MGA1 /                                     ALB - SHUTTLE ARRIVAL","108017","109065","En transit","","","","12/01/2017 16:16:39","13/01/2017 09:44:34","FLA13ZG1C /                                     FL - LOADING SHUTTLE","10414","3","2","T_ENLEVEMENT",""
"60079","LC*00059002","SPEED UP","12/01/2017 16:22:30","12/01/2017 17:33:43","12/01/2017 17:48:24","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","15","86","Remis","10431","","","12/01/2017 16:22:44","12/01/2017 17:48:24","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","10431","2","1","",""
"60097","LC*00059020","SPEED UP","12/01/2017 16:35:12","13/01/2017 13:27:47","13/01/2017 16:46:40","1","FLG09MGD1 /                                     FLORIDES - 6X3 - DEPART","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","199","1451","Remis","","","","12/01/2017 16:35:17","13/01/2017 16:46:40","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10390","3","1","",""
